language,module,category,deck_id,deck_title,deck_description,item_index,prompt,answer,answers_json,plural_answers_json,infinitive,translation,form_label,tense_tag,person_tag,is_imperfect,source_rank,source_text,story_id,story_title,story_level,story_unlock_percent,story_target_cefr,story_difficulty_notes,story_approx_word_count,story_text,raw_json
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",1,I stay home because it is raining.,me quedo en casa porque esta lloviendo,"[""me quedo en casa porque esta lloviendo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I stay home because it is raining."", ""answer"": ""me quedo en casa porque esta lloviendo"", ""answers"": [""me quedo en casa porque esta lloviendo""], ""index"": 1}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",2,"Although I am tired, I work.",aunque estoy cansado trabajo,"[""aunque estoy cansado trabajo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Although I am tired, I work."", ""answer"": ""aunque estoy cansado trabajo"", ""answers"": [""aunque estoy cansado trabajo""], ""index"": 2}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",3,"If I have time, I call you.",si tengo tiempo te llamo,"[""si tengo tiempo te llamo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""If I have time, I call you."", ""answer"": ""si tengo tiempo te llamo"", ""answers"": [""si tengo tiempo te llamo""], ""index"": 3}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",4,"When I arrive, I text you.",cuando llego te escribo,"[""cuando llego te escribo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""When I arrive, I text you."", ""answer"": ""cuando llego te escribo"", ""answers"": [""cuando llego te escribo""], ""index"": 4}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",5,I study while my sister cooks.,estudio mientras mi hermana cocina,"[""estudio mientras mi hermana cocina""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I study while my sister cooks."", ""answer"": ""estudio mientras mi hermana cocina"", ""answers"": [""estudio mientras mi hermana cocina""], ""index"": 5}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",6,We leave after we eat.,salimos despues de comer,"[""salimos despues de comer""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""We leave after we eat."", ""answer"": ""salimos despues de comer"", ""answers"": [""salimos despues de comer""], ""index"": 6}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",7,He doesn't go out because he has homework.,no sale porque tiene tarea,"[""no sale porque tiene tarea""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""He doesn't go out because he has homework."", ""answer"": ""no sale porque tiene tarea"", ""answers"": [""no sale porque tiene tarea""], ""index"": 7}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",8,I will tell you when I know.,te dire cuando sepa,"[""te dire cuando sepa""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I will tell you when I know."", ""answer"": ""te dire cuando sepa"", ""answers"": [""te dire cuando sepa""], ""index"": 8}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",9,"If it is cold, we stay inside.",si hace frio nos quedamos dentro,"[""si hace frio nos quedamos dentro""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""If it is cold, we stay inside."", ""answer"": ""si hace frio nos quedamos dentro"", ""answers"": [""si hace frio nos quedamos dentro""], ""index"": 9}"
es,grammar,grammar,sentence-structure-clause-connectors,Sentence Structure: Connecting Clauses,"Rule focus: Join clauses with porque, aunque, si, cuando, mientras, etc.",10,They work but they are happy.,trabajan pero estan felices,"[""trabajan pero estan felices""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""They work but they are happy."", ""answer"": ""trabajan pero estan felices"", ""answers"": [""trabajan pero estan felices""], ""index"": 10}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,1,She is a doctor.,ella es doctora,"[""ella es doctora""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""She is a doctor."", ""answer"": ""ella es doctora"", ""answers"": [""ella es doctora""], ""index"": 1}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,2,Madrid is in Spain.,madrid esta en espana,"[""madrid esta en espana""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Madrid is in Spain."", ""answer"": ""madrid esta en espana"", ""answers"": [""madrid esta en espana""], ""index"": 2}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,3,My house is big.,mi casa es grande,"[""mi casa es grande""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""My house is big."", ""answer"": ""mi casa es grande"", ""answers"": [""mi casa es grande""], ""index"": 3}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,4,The soup is hot.,la sopa esta caliente,"[""la sopa esta caliente""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The soup is hot."", ""answer"": ""la sopa esta caliente"", ""answers"": [""la sopa esta caliente""], ""index"": 4}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,5,They are from Colombia.,ellos son de colombia,"[""ellos son de colombia""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""They are from Colombia."", ""answer"": ""ellos son de colombia"", ""answers"": [""ellos son de colombia""], ""index"": 5}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,6,I am tired.,estoy cansado,"[""estoy cansado""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I am tired."", ""answer"": ""estoy cansado"", ""answers"": [""estoy cansado""], ""index"": 6}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,7,The party is at my house.,la fiesta esta en mi casa,"[""la fiesta esta en mi casa""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The party is at my house."", ""answer"": ""la fiesta esta en mi casa"", ""answers"": [""la fiesta esta en mi casa""], ""index"": 7}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,8,You are very kind. (informal),eres muy amable,"[""eres muy amable""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""You are very kind. (informal)"", ""answer"": ""eres muy amable"", ""answers"": [""eres muy amable""], ""index"": 8}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,9,The children are quiet today.,los ninos estan callados hoy,"[""los ninos estan callados hoy""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The children are quiet today."", ""answer"": ""los ninos estan callados hoy"", ""answers"": [""los ninos estan callados hoy""], ""index"": 9}"
es,grammar,grammar,ser-vs-estar,Ser vs Estar,Rule focus: Use ser for identity/essential traits and estar for state/location.,10,This exercise is easy.,este ejercicio es facil,"[""este ejercicio es facil""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""This exercise is easy."", ""answer"": ""este ejercicio es facil"", ""answers"": [""este ejercicio es facil""], ""index"": 10}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,1,There is a park in my neighborhood.,hay un parque en mi barrio,"[""hay un parque en mi barrio""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""There is a park in my neighborhood."", ""answer"": ""hay un parque en mi barrio"", ""answers"": [""hay un parque en mi barrio""], ""index"": 1}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,2,The park is near my house.,el parque esta cerca de mi casa,"[""el parque esta cerca de mi casa""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The park is near my house."", ""answer"": ""el parque esta cerca de mi casa"", ""answers"": [""el parque esta cerca de mi casa""], ""index"": 2}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,3,There are two banks on this street.,hay dos bancos en esta calle,"[""hay dos bancos en esta calle""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""There are two banks on this street."", ""answer"": ""hay dos bancos en esta calle"", ""answers"": [""hay dos bancos en esta calle""], ""index"": 3}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,4,The bank is next to the pharmacy.,el banco esta al lado de la farmacia,"[""el banco esta al lado de la farmacia""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The bank is next to the pharmacy."", ""answer"": ""el banco esta al lado de la farmacia"", ""answers"": [""el banco esta al lado de la farmacia""], ""index"": 4}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,5,There is a problem.,hay un problema,"[""hay un problema""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""There is a problem."", ""answer"": ""hay un problema"", ""answers"": [""hay un problema""], ""index"": 5}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,6,The problem is here.,el problema esta aqui,"[""el problema esta aqui""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The problem is here."", ""answer"": ""el problema esta aqui"", ""answers"": [""el problema esta aqui""], ""index"": 6}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,7,There are many people at the party.,hay mucha gente en la fiesta,"[""hay mucha gente en la fiesta""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""There are many people at the party."", ""answer"": ""hay mucha gente en la fiesta"", ""answers"": [""hay mucha gente en la fiesta""], ""index"": 7}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,8,My friends are at the party.,mis amigos estan en la fiesta,"[""mis amigos estan en la fiesta""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""My friends are at the party."", ""answer"": ""mis amigos estan en la fiesta"", ""answers"": [""mis amigos estan en la fiesta""], ""index"": 8}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,9,There isn't any milk.,no hay leche,"[""no hay leche""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""There isn't any milk."", ""answer"": ""no hay leche"", ""answers"": [""no hay leche""], ""index"": 9}"
es,grammar,grammar,hay-vs-esta-estan,Hay vs Está/Están,Rule focus: hay = existence (there is/are); estar = location of known things.,10,The milk is in the fridge.,la leche esta en el refrigerador,"[""la leche esta en el refrigerador""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The milk is in the fridge."", ""answer"": ""la leche esta en el refrigerador"", ""answers"": [""la leche esta en el refrigerador""], ""index"": 10}"
es,grammar,grammar,por-vs-para,Por vs Para,Rule focus: por = cause/motion/exchange; para = purpose/destination/deadline.,1,This gift is for you.,este regalo es para ti,"[""este regalo es para ti""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""This gift is for you."", ""answer"": ""este regalo es para ti"", ""answers"": [""este regalo es para ti""], ""index"": 1}"
es,grammar,grammar,por-vs-para,Por vs Para,Rule focus: por = cause/motion/exchange; para = purpose/destination/deadline.,2,I walk through the park.,camino por el parque,"[""camino por el parque""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I walk through the park."", ""answer"": ""camino por el parque"", ""answers"": [""camino por el parque""], ""index"": 2}"
es,grammar,grammar,por-vs-para,Por vs Para,Rule focus: por = cause/motion/exchange; para = purpose/destination/deadline.,3,I study to learn.,estudio para aprender,"[""estudio para aprender""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I study to learn."", ""answer"": ""estudio para aprender"", ""answers"": [""estudio para aprender""], ""index"": 3}"
es,grammar,grammar,por-vs-para,Por vs Para,Rule focus: por = cause/motion/exchange; para = purpose/destination/deadline.,4,Thanks for your help.,gracias por tu ayuda,"[""gracias por tu ayuda""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Thanks for your help."", ""answer"": ""gracias por tu ayuda"", ""answers"": [""gracias por tu ayuda""], ""index"": 4}"
es,grammar,grammar,por-vs-para,Por vs Para,Rule focus: por = cause/motion/exchange; para = purpose/destination/deadline.,5,The train leaves for Madrid tomorrow.,el tren sale para madrid manana,"[""el tren sale para madrid manana""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The train leaves for Madrid tomorrow."", ""answer"": ""el tren sale para madrid manana"", ""answers"": [""el tren sale para madrid manana""], ""index"": 5}"
es,grammar,grammar,por-vs-para,Por vs Para,Rule focus: por = cause/motion/exchange; para = purpose/destination/deadline.,6,I was late because of traffic.,llegue tarde por el trafico,"[""llegue tarde por el trafico""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I was late because of traffic."", ""answer"": ""llegue tarde por el trafico"", ""answers"": [""llegue tarde por el trafico""], ""index"": 6}"
es,grammar,grammar,por-vs-para,Por vs Para,Rule focus: por = cause/motion/exchange; para = purpose/destination/deadline.,7,I need it by Monday.,lo necesito para el lunes,"[""lo necesito para el lunes""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I need it by Monday."", ""answer"": ""lo necesito para el lunes"", ""answers"": [""lo necesito para el lunes""], ""index"": 7}"
